username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zesky;2013-11-04 00:40;0;1;"I'm happy to announce my new #Responsive #WordPress Theme - Streak - http:// themeforest.net/item/streak-re sponsive-wordpress-blog-portfolio/3895631?ref=zerge … #bootstrap #portfolio";;;#Responsive #WordPress #bootstrap #portfolio;"397146177910493184";https://twitter.com/zesky/status/397146177910493184
thinknow;2013-11-04 00:39;1;0;"Prototype in the browser ( @getbootstrap @Zurb ) use use Photoshop for elements @brittanyhunter @atomicobject #balancedteam";;@getbootstrap @Zurb @brittanyhunter @atomicobject;#balancedteam;"397146112580005889";https://twitter.com/thinknow/status/397146112580005889
asifagaria;2013-11-04 00:36;0;1;"WrapBootstrap: Themes for Twitter Bootstrap https:// wrapbootstrap.com /";;;;"397145355701080064";https://twitter.com/asifagaria/status/397145355701080064
AlexxHeslop;2013-11-04 00:35;0;1;"@katiieheslop perhaps!!! " Bootstrap bill, you're a liar!!"";;@katiieheslop;;"397145034891755521";https://twitter.com/AlexxHeslop/status/397145034891755521
FBeyrodt;2013-11-04 00:34;0;0;"bootstrap twitter tutorial video https:// twitter.com/rejajoulibdi";;;;"397144864078311424";https://twitter.com/FBeyrodt/status/397144864078311424
orta;2013-11-04 00:29;0;0;"@nicklockwood nice, I think the modern way ( what bootstrap does ) is make everything “border-box” http:// cl.ly/image/2K3O2B26 3r0E …";;@nicklockwood;;"397143404494487554";https://twitter.com/orta/status/397143404494487554
telemachus;2013-11-04 00:20;0;0;"Just wrote an ed one-liner for the first time in many moons (for a Vagrant bootstrap script). Fun.";;;;"397141345439342592";https://twitter.com/telemachus/status/397141345439342592
zesky;2013-11-04 00:20;0;0;"I'm happy to announce our new theme Pravda - #Retina #Responsive #WordPress Blog Theme - http:// themeforest.net/item/pravda-re tina-responsive-wordpress-blog-theme/4574367?ref=zerge … #bootstrap #blog";;;#Retina #Responsive #WordPress #bootstrap #blog;"397141145693601792";https://twitter.com/zesky/status/397141145693601792
chrisnoden;2013-11-04 00:16;0;0;"Website refreshed at http://www. chrisnoden.com now using bootstrap themes and php templating";;;;"397140212452962304";https://twitter.com/chrisnoden/status/397140212452962304
BaileyCarlin;2013-11-04 00:12;0;1;"Me and the bootstrap decided that Dickeys was a good option pic.twitter.com/qvonVsJl5a";;;;"397139169631535104";https://twitter.com/BaileyCarlin/status/397139169631535104
adrianmejias;2013-11-04 00:08;0;0;"Dan Grossman | A date range picker for Twitter Bootstrap http:// bit.ly/1aIHq52";;;;"397138135702073344";https://twitter.com/adrianmejias/status/397138135702073344
Moonlander007;2013-11-04 00:03;0;0;"See http:// Axutopia.com great collection of Axure widget libraries + free twitter bootstrap widgets #ux #mockups http:// axutopia.com/twitter-bootst rap/ …";;;#ux #mockups;"397136955676168192";https://twitter.com/Moonlander007/status/397136955676168192
Moonlander007;2013-11-04 00:02;0;0;"Check http:// Axutopia.com great collection Axure widget libraries + free twitter bootstrap widgets #ux #mockups http:// axutopia.com/twitter-bootst rap/ …";;;#ux #mockups;"397136648988655616";https://twitter.com/Moonlander007/status/397136648988655616
EllipseSynergie;2013-11-04 00:01;1;0;"#Laravel4 bootstrap project 0.1.10 is out https:// github.com/ellipsesynergi e/laravel4-bootstrap/releases/tag/0.1.10 … /cc @laravelphp";;@laravelphp;#Laravel4;"397136444197986304";https://twitter.com/EllipseSynergie/status/397136444197986304
Moonlander007;2013-11-04 00:01;0;0;"Check http:// Axutopia.com great collection of Axure widget libraries + free twitter bootstrap widgets #ux #mockups http:// axutopia.com/twitter-bootst rap/ …";;;#ux #mockups;"397136443962703872";https://twitter.com/Moonlander007/status/397136443962703872
RustyRuncie;2013-11-03 23:58;0;0;"@TomStill font awesome / bootstrap icons everywhere!!! Haha";;@TomStill;;"397135745787633665";https://twitter.com/RustyRuncie/status/397135745787633665
thelowlypeon;2013-11-03 23:45;0;1;"excellent post about embedding bootstrap /skeleton classes into your html, and how to do it right: http:// ruby.bvision.com/blog/please-st op-embedding-bootstrap-classes-in-your-html …";;;;"397132510334681088";https://twitter.com/thelowlypeon/status/397132510334681088
RustyRuncie;2013-11-03 23:43;0;1;"font awesome and bootstrap icons everywhere!!!";;;;"397131970829766657";https://twitter.com/RustyRuncie/status/397131970829766657
DinoFancellu;2013-11-03 23:35;0;1;"Font Awesome, the iconic font designed for Bootstrap http:// fontawesome.io via @fontawesome";;@fontawesome;;"397130059481219072";https://twitter.com/DinoFancellu/status/397130059481219072
chmeee;2013-11-03 23:32;0;1;"@irldexter @geophoenix3 @bootstrap @backbone @jquery @CouchDB @hoodiehq Looks great :)... so much to learn :(";;@irldexter @geophoenix3 @bootstrap @backbone @jquery @CouchDB @hoodiehq;;"397129193382633473";https://twitter.com/chmeee/status/397129193382633473
askbootstrap;2013-11-03 23:32;0;0;"¿?—change the placeholder date from bootstrap input field http:// ift.tt/1dFWnW1";;;;"397129168250757120";https://twitter.com/askbootstrap/status/397129168250757120
JoseDavidParra;2013-11-03 23:29;0;0;"@JoseDavidParra And, if you are using #Bootstrap , #bootply .com much better";;@JoseDavidParra;#Bootstrap #bootply;"397128345697001472";https://twitter.com/JoseDavidParra/status/397128345697001472
maxrev17;2013-11-03 23:28;0;2;"Great weekend visiting @jjhopkotcha in Cambridge followed by getting back into php! #beer #party #code #php #bootstrap";;@jjhopkotcha;#beer #party #code #php #bootstrap;"397128206547189760";https://twitter.com/maxrev17/status/397128206547189760
Adron;2013-11-03 23:27;0;0;"...and in the 5th place is the bosh bootstrap code repo http:// bit.ly/HAGWnr of @drnic 's.";;@drnic;;"397127953790017537";https://twitter.com/Adron/status/397127953790017537
NeshaTheBigGuy;2013-11-03 23:23;0;0;"@twbootstrap can someone tell me how do i turn off affix plugin for small screen sizes? #twbootstrap #bootstrap #affix";;@twbootstrap;#twbootstrap #bootstrap #affix;"397126871717933056";https://twitter.com/NeshaTheBigGuy/status/397126871717933056
rpragana;2013-11-03 23:21;0;0;"bs-wizard : jQuery wizard plugin based on Bootstrap - http:// bit.ly/17nmjqy";;;;"397126306045112320";https://twitter.com/rpragana/status/397126306045112320
zesky;2013-11-03 23:20;0;0;"I'm happy to announce my new #Responsive #WordPress Theme - Explosion - http:// themeforest.net/item/explosion -responsive-wordpress-blog-personal/3459155?ref=zerge … #bootstrap";;;#Responsive #WordPress #bootstrap;"397126044924121088";https://twitter.com/zesky/status/397126044924121088username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zesky;2013-11-22 00:59;0;1;"CrossRoad is a #Responsive #Wordpress #Blog Theme, developed on the #Bootstrap http:// themeforest.net/item/crossroad -responsive-wordpress-magazine-blog/3265556?ref=zerge …";;;#Responsive #Wordpress #Blog #Bootstrap;"403674157918867456";https://twitter.com/zesky/status/403674157918867456
Script0rs;2013-11-22 00:58;0;0;"http:// Scriptors.org #GET Elegant Bootstrap 3 Skin http:// goo.gl/fb/IBmta";;;#GET;"403673823373172736";https://twitter.com/Script0rs/status/403673823373172736
alexmezaruiz;2013-11-22 00:40;0;0;"Responsive Website Using BootStrap http://www. script-tutorials.com/responsive-web site-using-bootstrap/ …";;;;"403669354820026368";https://twitter.com/alexmezaruiz/status/403669354820026368
tomased;2013-11-22 00:40;0;0;"@HPLinux be nice, put hp-release rpm packages in the root of http:// downloads.linux.hp.com/SDR/downloads like everyone else, the bootstrap .sh isn't "standard".";;@HPLinux;;"403669245713608704";https://twitter.com/tomased/status/403669245713608704
e79design;2013-11-22 00:38;0;0;"Start Bootstrap - Modern Business - Full Website HTML Template for Bootstrap 3 http:// startbootstrap.com via @SBootstrap";;@SBootstrap;;"403668832746606592";https://twitter.com/e79design/status/403668832746606592
PNTrivedy;2013-11-22 00:22;0;0;"Build your own Bootstrap https:// speakerdeck.com/mdo/build-your -own-bootstrap …";;;;"403664819636563968";https://twitter.com/PNTrivedy/status/403664819636563968
stilbox_studios;2013-11-22 00:20;0;0;"Font Awesome, the iconic font designed for Bootstrap http:// fontawesome.io via @fontawesome";;@fontawesome;;"403664184308555778";https://twitter.com/stilbox_studios/status/403664184308555778
php_remote_jobs;2013-11-22 00:15;0;0;"Fix Bootstrap 3 Wordpress Navigation - won't collapse http://www. contractsnapper.com/jobs/528a97cac 160e19e5200075d?utm_source=twitter&utm_medium=organic&utm_campaign=remotejobsearch … #job #remote #php";;;#job #remote #php;"403662980564660224";https://twitter.com/php_remote_jobs/status/403662980564660224
erik_howard;2013-11-22 00:07;0;1;"Bootstrapping your way to ramen profitable. http:// goo.gl/nprPu0 #startup #bootstrap #hustle";;;#startup #bootstrap #hustle;"403660959379501057";https://twitter.com/erik_howard/status/403660959379501057
Phrenks;2013-11-22 00:06;0;1;"I'm building a little something with Twig, Slim, Doctrine, Wordpress and Bootstrap . Yummy.";;;;"403660675140288512";https://twitter.com/Phrenks/status/403660675140288512
AntJanus;2013-11-22 00:05;0;2;"Checkout my bootstrap builder boilerplate http:// ow.ly/r3ZHa";;;;"403660414153945088";https://twitter.com/AntJanus/status/403660414153945088
zesky;2013-11-21 23:59;0;0;"I'm happy to announce my new #Responsive #WordPress Theme - TrustMe - http:// themeforest.net/item/trustme-r esponsive-wordpress-magazine-blog/3796526?ref=zerge … #bootstrap";;;#Responsive #WordPress #bootstrap;"403659056952270848";https://twitter.com/zesky/status/403659056952270848
askbootstrap;2013-11-21 23:58;0;0;"¿?— Bootstrap Responsive Table Not Acting Responsive http:// ift.tt/18rVJe6";;;;"403658654039429120";https://twitter.com/askbootstrap/status/403658654039429120
theroyals;2013-11-21 23:57;0;0;"Foundation 5.0 out now. Faster than bootstrap ? Cleaner, better? https:// app.net/b/wd1gh";;;;"403658433838080001";https://twitter.com/theroyals/status/403658433838080001
wppme;2013-11-21 23:55;0;0;"Kindergarten - Bootstrap 3 WordPress Theme (Children) #ThemeForest #Theme #Template #WordPress #WordPressTemplate ... http:// fb.me/6sXEHAazH";;;#ThemeForest #Theme #Template #WordPress #WordPressTemplate;"403657952135249920";https://twitter.com/wppme/status/403657952135249920
EdgarJBrown;2013-11-21 23:47;0;0;"Download Bootstrap Grid Templates from @PSDWrangler http:// bit.ly/LqqjUS";;@PSDWrangler;;"403655840151785472";https://twitter.com/EdgarJBrown/status/403655840151785472
askbootstrap;2013-11-21 23:43;0;0;"¿?—How to choose the container 960px wide and not to 1200px in Bootstrap http:// ift.tt/15R9yU4";;;;"403654845078724608";https://twitter.com/askbootstrap/status/403654845078724608
w3eden;2013-11-21 23:40;0;0;"Make Your Sign up form Awesome by Bootstrap - #bootstrap #css #html http:// tinyurl.com/k6x6kks #bootstrapsignupform #signupform";;;#bootstrap #css #html #bootstrapsignupform #signupform;"403654056335257600";https://twitter.com/w3eden/status/403654056335257600
techiferous;2013-11-21 23:39;0;1;"Want some boilerplate CSS but Bootstrap feels too heavy? @kellishaver just released a great lightweight CSS library https:// github.com/kellishaver/fe athers …";;@kellishaver;;"403653884935041024";https://twitter.com/techiferous/status/403653884935041024
richardmoy;2013-11-21 23:36;0;0;"Started working today on Bootstrap version of WYSIHTML5 editor that uses Dojo instead of jQuery for us Dojo Heads.";;;;"403653250928242688";https://twitter.com/richardmoy/status/403653250928242688
bijanv;2013-11-21 23:28;0;0;"And yes it did happen… we used Puppet to bootstrap Chef-client onto our dev machines *sigh* #meta";;;#meta;"403651201813606400";https://twitter.com/bijanv/status/403651201813606400
askbootstrap;2013-11-21 23:28;0;0;"¿?— bootstrap 3.0.0 switch off responsive whilst being able to use the grid system http:// ift.tt/1e55KhF";;;;"403651110512394240";https://twitter.com/askbootstrap/status/403651110512394240
WolfgangK;2013-11-21 23:27;0;0;"@lovebootstrap My site is built with Bootstrap 3—would be honored if you showcased it › http://www. waynekoenig.com";;@lovebootstrap;;"403650866994872320";https://twitter.com/WolfgangK/status/403650866994872320
AntJanus;2013-11-21 23:25;0;0;"Bounties - WrapBootstrap - Bootstrap Themes & Templates http:// ow.ly/r3ZEF";;;;"403650427247689728";https://twitter.com/AntJanus/status/403650427247689728
jazminredux;2013-11-21 23:25;0;0;"Quick, just for fun -- please give me the elevator pitch for Bootstrap . Okay, go! :)";;;;"403650332393472000";https://twitter.com/jazminredux/status/403650332393472000
lumitrends;2013-11-21 23:24;0;0;"The Curse of the Warped Bootstrap http:// thedailywtf.com/Articles/The-C urse-of-the-Warped-Bootstrap.aspx … more on https:// Lumi.do/on/thedailywtf .com … https:// Lumi.do/topic/Stan https:// Lumi.do/topic/Thunder";;;;"403650229821796352";https://twitter.com/lumitrends/status/403650229821796352
theryanburke;2013-11-21 23:23;0;0;"@playfulpixel is Foundation analogous to Bootstrap ?";;@playfulpixel;;"403649995749855232";https://twitter.com/theryanburke/status/403649995749855232
kleedm8;2013-11-21 23:23;0;1;"FN members need to edate now or we get the bootstrap ?";;;;"403649922488369152";https://twitter.com/kleedm8/status/403649922488369152
FelippeNardi;2013-11-21 23:20;0;0;"@csinco Bootstrap , until now, has the larger community. But it seems Foundation 5 is betting HIGH in education and training... who knows? :)";;@csinco;;"403649164099072001";https://twitter.com/FelippeNardi/status/403649164099072001
zesky;2013-11-21 23:19;1;0;"I'm happy to announce our new theme Retina Responsive #Wordpress Theme - http:// themeforest.net/item/lynx-3-in -1-retina-responsive-wordpress-theme/6121177?ref=zerge … #bootstrap #webdesign #woocommerce";;;#Wordpress #bootstrap #webdesign #woocommerce;"403648992635940864";https://twitter.com/zesky/status/403648992635940864username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nicoverbruggen;2014-01-04 00:59;0;0;"EF6+MVC5+ Bootstrap ... I really got to like @VisualStudio after using it for an extended period of time. Really like NuGet + Git integration.";;@VisualStudio;;"419256787003387904";https://twitter.com/nicoverbruggen/status/419256787003387904
w3eden;2014-01-04 00:58;0;0;"Striped Progress Bars for Bootstrap Users - #bootstrap ... http:// tinyurl.com/l59tqdt #bootstrapprogressbar #progressbar #stripedprogressbar";;;#bootstrap #bootstrapprogressbar #progressbar #stripedprogressbar;"419256419301343232";https://twitter.com/w3eden/status/419256419301343232
kimihito_;2014-01-04 00:56;0;0;"Bootstrap Zero - Free Bootstrap Templates and Themes http:// ift.tt/19R8BYp";;;;"419256035128659969";https://twitter.com/kimihito_/status/419256035128659969
Craig_Anthony;2014-01-04 00:56;0;0;"@somelaniesaid Look at Bootstrap & Foundation as good examples. But neither address responsive typography too well. That's what kills me.";;@somelaniesaid;;"419255995362447360";https://twitter.com/Craig_Anthony/status/419255995362447360
ottertech;2014-01-04 00:50;0;0;"Download Bootstrap Grid Templates from @PSDWrangler http:// bit.ly/LqqjUS";;@PSDWrangler;;"419254480677257216";https://twitter.com/ottertech/status/419254480677257216
fritzsingi;2014-01-04 00:46;0;0;"Top 12 Websites for Twitter Bootstrap http:// bit.ly/1a3GUzg #websites";;;#websites;"419253585739014144";https://twitter.com/fritzsingi/status/419253585739014144
askbootstrap;2014-01-04 00:46;0;0;"¿?—get Backbone router to change the url 'back' when closing a Bootstrap 3 modal http:// ift.tt/1evNG0f";;;;"419253530491633664";https://twitter.com/askbootstrap/status/419253530491633664
johnbailon;2014-01-04 00:44;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"419252907033124864";https://twitter.com/johnbailon/status/419252907033124864
zesky;2014-01-04 00:39;0;0;"#WordPress Theme that everybody wants. http:// themeforest.net/item/emperor-r esponsive-multipurpose-theme/4753805?ref=zerge … #bootstrap #corporate";;;#WordPress #bootstrap #corporate;"419251687916720128";https://twitter.com/zesky/status/419251687916720128
krames;2014-01-04 00:38;0;0;"@jeffmendoza your right! The bootstrap method is on servers.rb";;@jeffmendoza;;"419251399860289536";https://twitter.com/krames/status/419251399860289536
jeffmendoza;2014-01-04 00:35;0;0;"@krames bootstrap on server or servers?";;@krames;;"419250693170421761";https://twitter.com/jeffmendoza/status/419250693170421761
krames;2014-01-04 00:34;0;0;"@jeffmendoza outside of the standard crud methods, you will want to implement the bootstrap method on the server model.";;@jeffmendoza;;"419250395093794816";https://twitter.com/krames/status/419250395093794816
Smalltofeds;2014-01-04 00:25;0;1;"My answer to How did you bootstrap your venture from zero to first 10k dollars of revenue? http:// qr.ae/G0sxf";;;;"419248157437206528";https://twitter.com/Smalltofeds/status/419248157437206528
bluemorbo;2014-01-04 00:25;1;0;"In a world... of Twitter Bootstrap fatigue, all hope lies with http://www. getuikit.com / .";;;;"419248073626247168";https://twitter.com/bluemorbo/status/419248073626247168
danielmai;2014-01-04 00:11;0;0;"Bootstrap 3 PSD: Free for commercial and personal use! http://www. designshock.com/bootstrap-3-ps d/ … by @webdesignshock http://www. designshock.com /";;@webdesignshock;;"419244739683438592";https://twitter.com/danielmai/status/419244739683438592
dowilcox;2014-01-04 00:07;0;0;"Understanding the Bootstrap 3 Grid System http:// scotch.io/bar-talk/under standing-the-bootstrap-3-grid-system … via @scotch_io";;@scotch_io;;"419243546453880832";https://twitter.com/dowilcox/status/419243546453880832
gitbootstrap;2014-01-04 00:04;0;0;"TODC Bootstrap was updated! http:// ift.tt/1g4nKec";;;;"419242915701874689";https://twitter.com/gitbootstrap/status/419242915701874689
Michcioperzd;2014-01-04 00:00;0;0;"@Puzzlem00n @SnoringFrog @terraby_t so I'll update our bootstrap code in Covenant. repo";;@Puzzlem00n @SnoringFrog @terraby_t;;"419241842782126080";https://twitter.com/Michcioperzd/status/419241842782126080
ogzoync;2014-01-03 23:58;0;0;"A Bootstrap Skin from CodeCanyon is a great way to improve on the default Bootstrap styles for sure. http:// enva.to/YiXZQZ";;;;"419241304430620672";https://twitter.com/ogzoync/status/419241304430620672
OhMeadhbh;2014-01-03 23:55;0;0;"been using bootstrap & semantic-ui lately & was going to publish a list of alternatives. but someone beat me to it: http:// list.ly/list/303-alter natives-to-twitter-bootstrap-html5-css3-responsive-framework …";;;;"419240536554217472";https://twitter.com/OhMeadhbh/status/419240536554217472
iamelliot;2014-01-03 23:54;0;0;"bootstrap I guess?";;;;"419240271436845057";https://twitter.com/iamelliot/status/419240271436845057
Michcioperzd;2014-01-03 23:53;0;0;"@SnoringFrog @Puzzlem00n @terraby_t okay, got a plan, Ethan convinces Tim, while I open a new repo and import bootstrap code";;@SnoringFrog @Puzzlem00n @terraby_t;;"419240169896566785";https://twitter.com/Michcioperzd/status/419240169896566785
themesoul;2014-01-03 23:52;0;0;"Redownload major update of this #joomla templates http:// themeforest.net/item/eatoreh-r esponsive-and-fresh-joomla-template/263180 … it's now fully #responsive #bootstrap and #font awesome integrated";;;#joomla #responsive #bootstrap #font;"419239752118702080";https://twitter.com/themesoul/status/419239752118702080
SnoringFrog;2014-01-03 23:30;0;0;"@Michcioperz @Puzzlem00n @terraby_t Or just provide a typical installer as well as the bootstrap , for people like me who archive installers";;@Michcioperz @Puzzlem00n @terraby_t;;"419234381090152448";https://twitter.com/SnoringFrog/status/419234381090152448
askbootstrap;2014-01-03 23:29;0;0;"¿?—Trouble aligning inputs in bootstrap http:// ift.tt/1e0VZAq";;;;"419234034292887552";https://twitter.com/askbootstrap/status/419234034292887552
MuaDhoonya;2014-01-03 23:26;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"419233411492880384";https://twitter.com/MuaDhoonya/status/419233411492880384
rochacbruno;2014-01-03 23:24;0;2;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"419232768120201216";https://twitter.com/rochacbruno/status/419232768120201216
ResponsiveTweb;2014-01-03 23:17;0;0;"Bootstrap Free Responsive Blogger Template: Bootstrap is a responsive template for blogger which completed wit... http:// bit.ly/1l8c8cR";;;;"419230954557698048";https://twitter.com/ResponsiveTweb/status/419230954557698048
askbootstrap;2014-01-03 23:16;0;0;"¿?— Bootstrap radio input does not stay selected http:// ift.tt/1g6HNHU";;;;"419230772848230401";https://twitter.com/askbootstrap/status/419230772848230401
yashwa;2014-01-03 23:15;0;0;"ML Strap Free Twitter Bootstrap Theme - Freebbble http:// freebbble.com/2013/07/02/ml- strap-free-twitter-bootstrap-theme/ …";;;;"419230625355149312";https://twitter.com/yashwa/status/419230625355149312username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TalkeeTech;2014-02-08 00:59;0;0;"Recent News - Starter Template for Bootstrap http:// bit.ly/1cct7Ur '<b>Comments:</b> &quot;Recent News - Starter Template for Bootstrap...'";;;;"431940294196883456";https://twitter.com/TalkeeTech/status/431940294196883456
JulesMangoFilm;2014-02-08 00:59;0;0;"raspberriesandcolfer: #so james bond the king of england and bootstrap bill turner walk into a bar http:// tmblr.co/Zefybw16kYHRy";;;#so;"431940231739482112";https://twitter.com/JulesMangoFilm/status/431940231739482112
askbootstrap;2014-02-08 00:58;0;0;"¿?— Bootstrap - AutoComplete with TagsInput http:// ift.tt/17wIudR";;;;"431939937454551040";https://twitter.com/askbootstrap/status/431939937454551040
galaxydigg;2014-02-08 00:52;0;1;"Slate - A Bootstrap Admin Theme by @alexandredes http://www. bootstrapslate.com";;@alexandredes;;"431938425571131392";https://twitter.com/galaxydigg/status/431938425571131392
askbootstrap;2014-02-08 00:42;0;0;"¿?—Twitter Bootstrap - why row class has margin-left:-20 px? http:// ift.tt/1fGe6fY";;;;"431936099649609728";https://twitter.com/askbootstrap/status/431936099649609728
_hernandev;2014-02-08 00:39;0;0;"WrapBootstrap - Bootstrap Themes & Templates https:// wrapbootstrap.com / via @wrapbootstrap";;@wrapbootstrap;;"431935156719341569";https://twitter.com/_hernandev/status/431935156719341569
dawnstarau;2014-02-08 00:37;0;0;"@adrianba Site is currently a locked to network beta, however components that are borking are stock standard Bootstrap 3.1 CSS panels";;@adrianba;;"431934806750789633";https://twitter.com/dawnstarau/status/431934806750789633
mikeward_aa;2014-02-08 00:25;0;0;"Friday Links #290: Programming Bootstrap 3.1 Released Release Pure 0.4.1 - It's the… http:// goo.gl/fb/POisB #fb";;;#290 #fb;"431931690223542272";https://twitter.com/mikeward_aa/status/431931690223542272
zesky;2014-02-08 00:20;0;1;"I'm happy to announce my new super-duper customizable, #responsive #WordPress Theme - Streak - http:// themeforest.net/item/streak-re sponsive-wordpress-blog-portfolio/3895631?ref=zerge … #bootstrap #blog";;;#responsive #WordPress #bootstrap #blog;"431930378756968449";https://twitter.com/zesky/status/431930378756968449
HomeJobbyJobs;2014-02-08 00:18;0;0;"3 ways to bootstrap your home business http://www. workfromhomejobsguide.com/the-top-three- ways-to-earn-money-with-little-capital/ …";;;;"431930114293506049";https://twitter.com/HomeJobbyJobs/status/431930114293506049
askbootstrap;2014-02-08 00:13;0;0;"¿?—Wrapping columns in IE8 using Bootstrap 3 and Respond.js http:// ift.tt/15QlH9K";;;;"431928683037990912";https://twitter.com/askbootstrap/status/431928683037990912
molecularimging;2014-02-08 00:09;0;0;"Permutation, Parametric, and Bootstrap Tests of Hypotheses (Springer Series in Statistics) http:// j.mp/1ezvtTg #biostatistics";;;#biostatistics;"431927645454860290";https://twitter.com/molecularimging/status/431927645454860290
nicferrier;2014-02-07 23:39;0;1;"working on a secret plan to make a better clojure bootstrap with emacs. oops. I just told twitter.";;;;"431920285151817728";https://twitter.com/nicferrier/status/431920285151817728
DrRPalmquist;2014-02-07 23:39;0;0;"Saw Chris Jaymes of Bootstrap today. It is so great seeing talent rise. Loved the cut from their new work he... http:// fb.me/1IV7lXJod";;;;"431920089365884928";https://twitter.com/DrRPalmquist/status/431920089365884928
awelonblue;2014-02-07 23:38;0;0;"@vaderr12 I have a REPL for AO, and I'm today implementing automatic unit testing. I plan to bootstrap to LLVM in March or April.";;@vaderr12;;"431919887510814720";https://twitter.com/awelonblue/status/431919887510814720
CodeplazaDesign;2014-02-07 23:38;0;0;"New extra for MODX Revolution released: Bootstrap 1.0.3-pl - visit http:// codeplaza.com/nl/nieuws/boot strap-1.0.3-pl … for more information - #modx #cms #extra";;;#modx #cms #extra;"431919862068568064";https://twitter.com/CodeplazaDesign/status/431919862068568064
martinthiemann;2014-02-07 23:31;0;0;"LayoutIt! ”Create your frontend code simple & quickly w/ Bootstrap using our Drag & Drop Interface Builder.” http:// pocket.co/siHsH";;;;"431918065190965248";https://twitter.com/martinthiemann/status/431918065190965248
w3eden;2014-02-07 23:29;0;1;"Sign up to discount form - #bootstrap #css #html http:// tinyurl.com/pelcvmn";;;#bootstrap #css #html;"431917682456150016";https://twitter.com/w3eden/status/431917682456150016
ArneBab;2014-02-07 23:29;0;0;"@TheSeekerFN : That’s true. But the bootstrap -servers create(-d) so little load, that a few commodity-servers could service millions of users";;@TheSeekerFN;;"431917599921029121";https://twitter.com/ArneBab/status/431917599921029121
CIntegrator;2014-02-07 23:27;0;0;"AsherBond pushed to master at AsherBond/ bootstrap http:// ow.ly/2DEPsw";;;;"431917162857783297";https://twitter.com/CIntegrator/status/431917162857783297
Wpfruits;2014-02-07 23:24;0;0;"Success - Wordpress Bootstrap Theme http:// tinyurl.com/pkbovy8 #wpfruits , #wordpress , #themes ,";;;#wpfruits #wordpress #themes;"431916469283069952";https://twitter.com/Wpfruits/status/431916469283069952
zndwoeephdcy13;2014-02-07 23:24;0;1;"What’s the best forum on the web, for #webdesign ? I need some help with #bootstrap .";;;#webdesign #bootstrap;"431916290656047104";https://twitter.com/zndwoeephdcy13/status/431916290656047104
imarshut_old;2014-02-07 23:18;0;0;"#Bootstrap #Console http://www. marshut.com/ippimt/logging -and-pyramid-paster-bootstrap.html … logging and pyramid.paster. bootstrap";;;#Bootstrap #Console;"431914782816751617";https://twitter.com/imarshut_old/status/431914782816751617
TheSeekerFN;2014-02-07 23:15;0;0;"@ArneBab My point was that from the perspective of a new user, without bootstrap servers Gnutella is useless.";;@ArneBab;;"431914144514580480";https://twitter.com/TheSeekerFN/status/431914144514580480
askbootstrap;2014-02-07 23:13;0;0;"¿?— Bootstrap 3 Sidebar-nav Scroll Spy not working http:// ift.tt/LFt9gq";;;;"431913551524282368";https://twitter.com/askbootstrap/status/431913551524282368
booksoffer;2014-02-07 23:10;0;0;"#5: Permutation, Parametric, and Bootstrap Tests of Hypotheses (Springer Series in Stati... http:// ift.tt/1o2f8ch pic.twitter.com/CmqsLutjSk";;;#5;"431912863264157696";https://twitter.com/booksoffer/status/431912863264157696
Yenierbc;2014-02-07 23:05;0;0;"Check it out! - GotYA Free Bootstrap Theme by @BootstrapMaster #bootstrap #twbootstrap #responsive http:// bit.ly/19mHq8c";;@BootstrapMaster;#bootstrap #twbootstrap #responsive;"431911681870929920";https://twitter.com/Yenierbc/status/431911681870929920
grep_alex;2014-02-07 23:05;0;0;"@vijayv I'll look into what it would take to create a VM to make it easier to bootstrap an env";;@vijayv;;"431911593819914240";https://twitter.com/grep_alex/status/431911593819914240
s4mlu3dke;2014-02-07 23:04;0;0;"Learning about ember.js and see another complaint on the design of http:// NBCNews.com - built on Ember.js, using some bootstrap too.";;;;"431911495580934144";https://twitter.com/s4mlu3dke/status/431911495580934144
bootstrapbiztut;2014-02-07 23:02;0;1;"We're launching soon! We can't wait to share what we're building with you! #bootstrap #entrepreneur";;;#bootstrap #entrepreneur;"431910922727088128";https://twitter.com/bootstrapbiztut/status/431910922727088128username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
zesky;2014-04-22 01:40;0;1;"I'm happy to announce our new theme Strelok - Retina Responsive #WordPress Blog Theme - http:// themeforest.net/item/strelok-r etina-responsive-wordpress-blog-theme/5256577?ref=zerge … #bootstrap #themeforest";;;#WordPress #bootstrap #themeforest;"458389727826038784";https://twitter.com/zesky/status/458389727826038784
dontforgetmario;2014-04-22 01:38;0;0;"Font Awesome, the iconic font designed for Bootstrap http:// fontawesome.io via @fontawesome";;@fontawesome;;"458389391585468418";https://twitter.com/dontforgetmario/status/458389391585468418
